G4.dat
Random Seed: 7894321546
Number of Runs: 30 Number of Evaluations per Run: 10000
Population Size: 50
# of Parents: 30
# of Children: 15
k Parent: 10
k Survival 10
n for N Point CrossOver: 5
N termination constant: 0
Probability of a bit Flip: 1
Selection Alg: Tournament
Reproduction Alg: Uniform
Surivivor Selection Alg: Tournament
Fitness Function: Constraint
Result Log
Run #: 1
50	-10.134553262503392	-9.907815631262524
65	-9.843422938892509	-9.743743743743744
80	-9.693519209170812	-9.572
95	-9.550731126113458	-9.41683366733467
110	-9.47567061136568	-9.413413413413414
125	-9.449755487934562	-9.37
140	-9.389739024419004	-9.324
155	-9.378022592190772	-9.291583166332666
170	-9.335461739003438	-9.271
185	-9.301181395945648	-9.230460921843687
200	-9.268934818441931	-9.21987951807229
215	-9.273809550996498	-9.1991991991992
230	-9.240833253892097	-9.133133133133134
245	-9.210428336275532	-9.121
260	-9.179296796672856	-9.121
275	-9.174406009631069	-9.11111111111111
290	-9.16870207247428	-9.110220440881763
305	-9.148177081254685	-9.05905905905906
320	-9.131104443850216	-9.05905905905906
335	-9.117885877851474	-9.02902902902903
350	-9.110480214472508	-9.02902902902903
365	-9.100122669998997	-9.02902902902903
380	-9.093682139176149	-9.026
395	-9.085875241397519	-9.011033099297894
410	-9.070085440925414	-9.010030090270812
425	-9.069391999636172	-9.010030090270812
440	-9.062234135858303	-8.987963891675026
455	-9.060705073220637	-8.987963891675026
470	-9.053708142276411	-8.951
485	-9.016327269680689	-8.909729187562688
500	-8.986471754705054	-8.891891891891891
515	-8.963194702643722	-8.819
530	-8.933634229681735	-8.819
545	-8.914042546728735	-8.819
560	-8.894423780063551	-8.819
575	-8.882526970932576	-8.819
590	-8.876830379622554	-8.804609218436873
605	-8.876820190625063	-8.787787787787789
620	-8.871534860694279	-8.787787787787789
635	-8.86274455885906	-8.776328986960882
650	-8.853813533486472	-8.776328986960882
665	-8.851521848534638	-8.776328986960882
680	-8.82952569956046	-8.734734734734735
695	-8.822598860454944	-8.734734734734735
710	-8.824750734172358	-8.734734734734735
725	-8.819181813056769	-8.734734734734735
740	-8.812399775434427	-8.734734734734735
755	-8.80475853899226	-8.72289156626506
770	-8.79118733062271	-8.72289156626506
785	-8.788596577082998	-8.692
800	-8.777363647527146	-8.688128772635816
815	-8.753986313409177	-8.67638190954774
830	-8.747335999466122	-8.67638190954774
845	-8.730314785864183	-8.665330661322646
860	-8.715524303776656	-8.627
875	-8.706942554842747	-8.627
890	-8.67585739582653	-8.56956956956957
905	-8.675168092143059	-8.56956956956957
920	-8.650575199725141	-8.535535535535535
935	-8.637428268366234	-8.535535535535535
950	-8.633345408692051	-8.535535535535535
965	-8.607807089637587	-8.533
980	-8.601806313813466	-8.533
995	-8.574741026367407	-8.502004008016032
1010	-8.570826814655502	-8.489468405215646
1025	-8.558556516478234	-8.489468405215646
1040	-8.550644512423325	-8.486973947895791
1055	-8.541123587966093	-8.4662638469285
1070	-8.522434008540259	-8.427427427427427
1085	-8.50092143927099	-8.412060301507537
1100	-8.487582397853108	-8.412060301507537
1115	-8.478740784885558	-8.412060301507537
1130	-8.477802402432808	-8.402
1145	-8.46905552571046	-8.402
1160	-8.467554629011966	-8.402
1175	-8.450410803496187	-8.358358358358359
1190	-8.443241986680356	-8.358358358358359
1205	-8.430805333793563	-8.358358358358359
1220	-8.43132483422764	-8.351053159478436
1235	-8.418462875059873	-8.351053159478436
1250	-8.414189862822699	-8.293172690763052
1265	-8.392801993605342	-8.293172690763052
1280	-8.398623426928317	-8.293172690763052
1295	-8.392963136440278	-8.27254509018036
1310	-8.3878182081266	-8.27254509018036
1325	-8.377893966643533	-8.27254509018036
1340	-8.374107601813842	-8.27254509018036
1355	-8.362140946604809	-8.27254509018036
1370	-8.343192082805588	-8.266129032258064
1385	-8.340070293580723	-8.266129032258064
1400	-8.336499848354421	-8.266129032258064
1415	-8.321655646638392	-8.251762336354481
1430	-8.327029422080916	-8.251762336354481
1445	-8.316603982412733	-8.226226226226226
1460	-8.31040604733061	-8.226226226226226
1475	-8.304245335152483	-8.22244488977956
1490	-8.294526010276376	-8.218436873747494
1505	-8.281563076140237	-8.218436873747494
1520	-8.27061168352307	-8.201005025125628
1535	-8.261778156501807	-8.162650602409638
1550	-8.271087588609452	-8.162650602409638
1565	-8.26049905366426	-8.162650602409638
1580	-8.242492271148235	-8.162650602409638
1595	-8.234672950746067	-8.132264529058116
1610	-8.215798658637537	-8.114
1625	-8.190297349737577	-8.103517587939699
1640	-8.189286039884847	-8.05005005005005
1655	-8.174201900226215	-8.05005005005005
1670	-8.159957084396142	-8.05005005005005
1685	-8.14046200451428	-8.025025025025025
1700	-8.138622841120473	-8.004020100502512
1715	-8.09248827473181	-7.951951951951952
1730	-8.06599265314127	-7.951951951951952
1745	-8.052188599363037	-7.951951951951952
1760	-8.021231144066617	-7.871871871871872
1775	-8.021692034553292	-7.871871871871872
1790	-8.013639117431133	-7.871871871871872
1805	-7.9952723021286705	-7.871871871871872
1820	-7.984878248632437	-7.871871871871872
1835	-7.979603378781705	-7.871871871871872
1850	-7.979392170712129	-7.871871871871872
1865	-7.959263881394673	-7.768
1880	-7.955490750107044	-7.768
1895	-7.924830544973704	-7.768
1910	-7.91050585671882	-7.768
1925	-7.890643948615553	-7.768
1940	-7.8924714776719975	-7.768
1955	-7.879548039922779	-7.768
1970	-7.884407424698522	-7.768
1985	-7.873028664787706	-7.768
2000	-7.864058965672712	-7.752
2015	-7.8559752794296465	-7.752
2030	-7.837315862127027	-7.705527638190955
2045	-7.823616740207303	-7.705527638190955
2060	-7.814964905033197	-7.705527638190955
2075	-7.815362760836182	-7.705527638190955
2090	-7.79380336631021	-7.635907723169509
2105	-7.794479689455824	-7.635907723169509
2120	-7.778417850031267	-7.635907723169509
2135	-7.767293117121581	-7.635907723169509
2150	-7.765920314076892	-7.635907723169509
2165	-7.752618046939147	-7.635907723169509
2180	-7.745998441727413	-7.635907723169509
2195	-7.746234460812568	-7.635907723169509
2210	-7.740788652990001	-7.635907723169509
2225	-7.735600641286802	-7.635907723169509
2240	-7.733904764900912	-7.635907723169509
2255	-7.728468773349737	-7.635907723169509
2270	-7.720421634372108	-7.635907723169509
2285	-7.725357905614382	-7.635907723169509
2300	-7.713247736375205	-7.580060422960725
2315	-7.697361617536363	-7.580060422960725
2330	-7.696529473910515	-7.580060422960725
2345	-7.694371809428953	-7.580060422960725
2360	-7.682825781263343	-7.580060422960725
2375	-7.675238790779179	-7.580060422960725
2390	-7.672319269745815	-7.580060422960725
2405	-7.657166391253148	-7.547379032258065
2420	-7.647216798921923	-7.544544544544545
2435	-7.6451712435625385	-7.544544544544545
2450	-7.63703600200779	-7.544544544544545
2465	-7.639121730919264	-7.544544544544545
2480	-7.630861515024054	-7.536
2495	-7.5920792088726925	-7.375375375375375
2510	-7.571467272388104	-7.375375375375375
2525	-7.549083883365325	-7.375375375375375
2540	-7.543977288881052	-7.375375375375375
2555	-7.517037530817759	-7.363819095477387
2570	-7.508312292712389	-7.363819095477387
2585	-7.506662469782247	-7.363819095477387
2600	-7.497708353957106	-7.363819095477387
2615	-7.48934349272702	-7.363819095477387
2630	-7.497852828919754	-7.363819095477387
2645	-7.483764773572993	-7.363819095477387
2660	-7.475529416154581	-7.363819095477387
2675	-7.473919162052966	-7.363819095477387
2690	-7.482214818497069	-7.363819095477387
2705	-7.478913267377436	-7.363819095477387
2720	-7.460163262921169	-7.346733668341709
2735	-7.455493058110632	-7.346733668341709
2750	-7.436722573363406	-7.330312185297079
2765	-7.438540137155781	-7.330312185297079
2780	-7.432133414682036	-7.330312185297079
2795	-7.428590286429625	-7.330312185297079
2810	-7.421144073088481	-7.32897384305835
2825	-7.403909642717862	-7.304
2840	-7.3974516288600425	-7.304
2855	-7.39775319391004	-7.26
2870	-7.387822831516304	-7.26
2885	-7.379768143850292	-7.26
2900	-7.371923324328832	-7.26
2915	-7.3858617303811425	-7.26
2930	-7.373047492430419	-7.26
2945	-7.383453937445305	-7.26
2960	-7.378669360466886	-7.26
2975	-7.362268507988997	-7.26
2990	-7.36885362974975	-7.26
3005	-7.35741277835195	-7.222782258064516
3020	-7.350409855824897	-7.222782258064516
3035	-7.338236519937521	-7.222782258064516
3050	-7.332837785320801	-7.222782258064516
3065	-7.533449045410237	-7.222782258064516
3080	-7.49525293143578	-7.221212121212122
3095	-7.303788680283372	-7.221212121212122
3110	-7.29151898455962	-7.146733668341708
3125	-7.286984730876328	-7.146733668341708
3140	-7.274688793345385	-7.146733668341708
3155	-7.271846137234572	-7.146733668341708
3170	-7.265550111736635	-7.146733668341708
3185	-7.263355180952074	-7.146733668341708
3200	-7.2584731229985975	-7.146733668341708
3215	-7.26077489198545	-7.146733668341708
3230	-7.2512372769247655	-7.146733668341708
3245	-7.259740436744006	-7.134538152610442
